id,tweetText,tweetURL,type,tweetAuthor,handle,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1787106407134986544,Indian Railways facilitating swift and reliable transportation of automobiles. https://t.co/LKqzT1C96E,https://x.com/RailMinIndia/status/1787106407134986544,tweet,Ministry of Railways,@RailMinIndia,98,8,439,1837,117376,33,2024-05-05 18:35:44,https://pbs.twimg.com/media/GNR0KLqWIAAB8ft.jpg,https://video.twimg.com/amplify_video/1787106165802803201/vid/avc1/720x1280/6ITpO2JtDG1c2ra_.mp4?tag=14
1787044864485433420,Be a #ResponsibleRailYatri and do not put yours or others lives at risk by carrying inflammables while travelling. https://t.co/7YMA9YAUlp,https://x.com/RailMinIndia/status/1787044864485433420,tweet,Ministry of Railways,@RailMinIndia,51,1,283,447,45168,2,2024-05-05 14:31:12,https://pbs.twimg.com/media/GMzb1DVXkAAKZnF.jpg,
1786956196664017177,"Endowed with precision, the Naranarayan setu in Jogighopa, Assam, forbearingly awaits the arrival of trains across tranquil waters. https://t.co/Kzj7UXCqgB",https://x.com/RailMinIndia/status/1786956196664017177,tweet,Ministry of Railways,@RailMinIndia,35,3,342,1031,68942,7,2024-05-05 08:38:51,https://pbs.twimg.com/media/GMyLLymXsAAtstp.jpg,
1786703304870732037,"Safety first! 

Make sure to stand behind the yellow line while waiting for the train to arrive.

#ResponsibleRailYatri https://t.co/kcyWBc3Ymm",https://x.com/RailMinIndia/status/1786703304870732037,tweet,Ministry of Railways,@RailMinIndia,75,3,311,665,52430,4,2024-05-04 15:53:57,https://pbs.twimg.com/media/GMulLmoXcAAOpju.jpg,
1786647277731266745,"Observing #InternationalFirefightersDay, Indian Railways acknowledges the invaluable service and unwavering dedication of brave firefighters worldwide. https://t.co/I2Qx2bRfZ1",https://x.com/RailMinIndia/status/1786647277731266745,tweet,Ministry of Railways,@RailMinIndia,17,2,260,449,37828,3,2024-05-04 12:11:19,https://pbs.twimg.com/media/GMtyObEWAAAKbvN.jpg,
1786411418105139500,"Keep e-waste at bay! 🚮❌
Repair and reuse electronic devices. ♻️✅

#ChooseLiFE #MissionLiFE https://t.co/wcJXx7jz2D",https://x.com/RailMinIndia/status/1786411418105139500,tweet,Ministry of Railways,@RailMinIndia,26,1,252,329,35886,2,2024-05-03 20:34:06,https://pbs.twimg.com/media/GMqboXpX0AA5Icm.jpg,
1786370328173658194,"Konkan Railways: Charming, Picturesque and Mystical! ✨ https://t.co/6UiRHf9N8P",https://x.com/RailMinIndia/status/1786370328173658194,tweet,Ministry of Railways,@RailMinIndia,25,3,258,340,35806,1,2024-05-03 17:50:50,https://pbs.twimg.com/ext_tw_video_thumb/1786369900195250176/pu/img/3cwYiBrb76COKmPR.jpg,https://video.twimg.com/ext_tw_video/1786369900195250176/pu/vid/avc1/720x720/Fd_v6QivY5iV6nIb.mp4?tag=12
1786315554644459562,"24*7 passenger assistance system! 
The #RailMadad app is a round-the-clock platform dedicated to providing integrated solutions to passengers.

Download
iOS: https://t.co/DPsosAjXS4
Playstore: https://t.co/AGIFHWdCVI https://t.co/ZVhNx53pEK",https://x.com/RailMinIndia/status/1786315554644459562,tweet,Ministry of Railways,@RailMinIndia,51,2,275,343,36630,7,2024-05-03 14:13:11,https://pbs.twimg.com/media/GMpEcPSXEAA_XdH.jpg,
1786279876367925322,"On a bare and tranquil morning, Rail bridge over Teesta river in Jalpaiguri, West Bengal blends with the stillness of the waters. https://t.co/uqaCnKRcs8",https://x.com/RailMinIndia/status/1786279876367925322,tweet,Ministry of Railways,@RailMinIndia,25,2,304,764,48651,4,2024-05-03 11:51:24,https://pbs.twimg.com/media/GMojCVWWEAAKoqb.jpg,
1786036387159900263,"मजबूत लोकतंत्र में आप भी अपनी जिम्मेदारी निभाएं। मताधिकार का प्रयोग कर देश की लोकतांत्रिक व्यवस्था को और मजबूत बनाएं।

#ChunavKaParv #DeshKaGarv #Elections2024 https://t.co/scwjguLu1D",https://x.com/RailMinIndia/status/1786036387159900263,tweet,Ministry of Railways,@RailMinIndia,38,0,264,414,37007,2,2024-05-02 19:43:52,https://pbs.twimg.com/media/GMlGfb4WkAAJ15x.jpg,
1785954768860442661,"अनारक्षित रेल टिकट खरीदने के लिए UTS ऐप का उपयोग करें और टिकट खिड़की पर लाइन में खड़े होने से बचें।

Download

Playstore: https://t.co/tU157vxX46

iOS: https://t.co/ScVyEEwOuk https://t.co/NdFwNr34MY",https://x.com/RailMinIndia/status/1785954768860442661,tweet,Ministry of Railways,@RailMinIndia,71,6,297,444,45844,14,2024-05-02 14:19:32,https://pbs.twimg.com/media/GMj8VU0XQAAkVKx.jpg,
1785914089077944432,"The Surajpur-Boridand Rail Line meanders along a hill's edge, peacefully surrounded by lush greenery. https://t.co/4yhv2wlexb",https://x.com/RailMinIndia/status/1785914089077944432,tweet,Ministry of Railways,@RailMinIndia,24,2,279,711,50246,7,2024-05-02 11:37:54,https://pbs.twimg.com/media/GMjXYgwbYAABtlN.jpg,
1785692224698900814,"Ensure redressal of your problems while travelling with Indian Railways, just dial 139 for #RailMadad. https://t.co/e0YSdjWuR9",https://x.com/RailMinIndia/status/1785692224698900814,tweet,Ministry of Railways,@RailMinIndia,78,3,272,470,46869,13,2024-05-01 20:56:17,https://pbs.twimg.com/media/GMgNmxza4AASVPR.jpg,
1785560606143111364,"Indian Railways is embracing a sustainable future on its stride towards #MissionLiFE. 🌿
#ChooseLiFE https://t.co/EELM2SfpLT",https://x.com/RailMinIndia/status/1785560606143111364,tweet,Ministry of Railways,@RailMinIndia,46,1,266,468,44805,7,2024-05-01 12:13:17,"https://pbs.twimg.com/media/GMeU3iHXMAASs9m.jpg,https://pbs.twimg.com/media/GMeUyMvWkAAYsI1.jpg,https://pbs.twimg.com/media/GMeUzauXAAAtCGA.jpg,https://pbs.twimg.com/media/GMeU0R2XkAEJA2e.jpg",
1785504423411880321,"Celebrating the contribution of all workers and employees that make Indian Railways a safe and convenient mode of transportation. 
#LabourDay https://t.co/7zbB3KnGrt",https://x.com/RailMinIndia/status/1785504423411880321,tweet,Ministry of Railways,@RailMinIndia,61,5,345,755,60516,6,2024-05-01 08:30:02,https://pbs.twimg.com/media/GMauIyeX0AAxt84.jpg,
1785234929262965219,"जिम्मेदार रेल यात्री बनें!
यात्रा के दौरान ज्वलनशील पदार्थ साथ लेकर यात्रा न करें।
#ResponsibleRailYatri https://t.co/aZ1JB000Ne",https://x.com/RailMinIndia/status/1785234929262965219,tweet,Ministry of Railways,@RailMinIndia,82,6,295,524,42504,3,2024-04-30 14:39:09,https://pbs.twimg.com/media/GMZtoD_XsAAPhhy.jpg,
1785184610600759446,हिंदी सिनेमा जगत को दुनिया भर में अद्वितीय पहचान दिलाने वाले महान फिल्म निर्माता-निर्देशक एवं पटकथा लेखक दादा साहेब फाल्के जी की जयंती पर भारतीय रेल की ओर से उन्हें शत्-शत् नमन। https://t.co/mhgRCitcbK,https://x.com/RailMinIndia/status/1785184610600759446,tweet,Ministry of Railways,@RailMinIndia,18,1,269,482,35372,0,2024-04-30 11:19:12,https://pbs.twimg.com/media/GMY_8BjbEAELg6w.jpg,
1784917442248012034,Be a #ResponsibleRailYatri and don’t board or deboard a moving train https://t.co/y6yXox35IE,https://x.com/RailMinIndia/status/1784917442248012034,tweet,Ministry of Railways,@RailMinIndia,44,5,260,410,41116,3,2024-04-29 17:37:35,https://pbs.twimg.com/media/GMVM59qWYAA_4iG.jpg,
1784852935098200381,Be patient and don’t cross while the Level Crossing Gates are closed. Doing so is a punishable offence under Railway Act. https://t.co/G3H77MosE2,https://x.com/RailMinIndia/status/1784852935098200381,tweet,Ministry of Railways,@RailMinIndia,16,1,267,440,43458,2,2024-04-29 13:21:15,"https://pbs.twimg.com/media/GMUR9HlXcAAj25r.jpg,https://pbs.twimg.com/media/GMUR_7WXQAAf-ff.jpg,https://pbs.twimg.com/media/GMUSCC8W4AALRW2.jpg,https://pbs.twimg.com/media/GMUSEMiXkAE2wdl.jpg",
1784797473661206819,"Observing #InternationalDanceDay, Indian Railways recognises the varied genres of dance as a discipline and honours the artists affiliated with this realm of art. https://t.co/RV3tsOMWgm",https://x.com/RailMinIndia/status/1784797473661206819,tweet,Ministry of Railways,@RailMinIndia,16,0,263,393,37027,1,2024-04-29 09:40:52,https://pbs.twimg.com/media/GMTf1meW4AAs8Mc.jpg,
1784536542473797944,"An amity of slopes and idyllic farmland sets the stage for the sleek #VandeBharatExpress as it glides along the tracks in Thrissur, Kerala. https://t.co/99Xicw7W5V",https://x.com/RailMinIndia/status/1784536542473797944,tweet,Ministry of Railways,@RailMinIndia,54,7,354,1171,66935,25,2024-04-28 16:24:01,https://pbs.twimg.com/media/GNs8Q3JXYAAzg7y.jpg,https://video.twimg.com/amplify_video/1784536367839764480/vid/avc1/720x1280/oupeC5dqI2TbHM-V.mp4?tag=14
1784417257906483387,"On #WorldDayforSafetyAndHealthAtWork, Indian Railways reaffirms its commitment to the well-being of every worker, ensuring a secure and healthy environment to thrive in. https://t.co/kp6t7OWyVq",https://x.com/RailMinIndia/status/1784417257906483387,tweet,Ministry of Railways,@RailMinIndia,26,1,265,410,45543,3,2024-04-28 08:30:01,https://pbs.twimg.com/media/GMLQvqMWoAARkqK.jpg,
1784218947086155868,"Aboard Vistadome Coaches, nature comes to life. https://t.co/Cie4k0lCXJ",https://x.com/RailMinIndia/status/1784218947086155868,tweet,Ministry of Railways,@RailMinIndia,88,6,317,826,60426,9,2024-04-27 19:22:00,https://pbs.twimg.com/media/GMLR9Y3XUAEpP4s.jpg,https://video.twimg.com/ext_tw_video/1784218846032760832/pu/vid/avc1/720x1280/0oy1r_WDcRLLXh2W.mp4?tag=12
1784173783483400522,"Best out of waste! 🔄
Composting leftover food is an easy and effective way to help combat climate change. 

#MissionLiFE #ChooseLiFE https://t.co/X4Ood3f2qm",https://x.com/RailMinIndia/status/1784173783483400522,tweet,Ministry of Railways,@RailMinIndia,29,0,242,326,37645,2,2024-04-27 16:22:32,https://pbs.twimg.com/media/GMKohqDWAAAhVOe.jpg,
1784104261858857470,"Bidding adieu to the amber sky, a train graces forward on its way towards Kansudhi Railway Station, Gujarat. https://t.co/QvbdLsRQi0",https://x.com/RailMinIndia/status/1784104261858857470,tweet,Ministry of Railways,@RailMinIndia,36,2,312,955,56686,6,2024-04-27 11:46:17,https://pbs.twimg.com/media/GMJpXb-aoAAMGhF.jpg,
1783821665606000796,"Let’s follow some mindful travel tips.

Please avoid littering, smoking, or spitting on Railway premises. Ensure a joyful and comfortable journey for all. https://t.co/ZrTn8UrN4I",https://x.com/RailMinIndia/status/1783821665606000796,tweet,Ministry of Railways,@RailMinIndia,26,3,241,299,34520,3,2024-04-26 17:03:21,https://pbs.twimg.com/media/GMFoRoLWEAEYQLF.jpg,
1783788101057269942,A Spectacle of Railway Bridges Connecting the Nation. https://t.co/qkHNklspVi,https://x.com/RailMinIndia/status/1783788101057269942,tweet,Ministry of Railways,@RailMinIndia,63,5,393,1284,78167,23,2024-04-26 14:49:59,https://pbs.twimg.com/ext_tw_video_thumb/1783787883729494016/pu/img/mD6nFUDsV0uZ-MR2.jpg,https://video.twimg.com/ext_tw_video/1783787883729494016/pu/vid/avc1/720x1280/S_txFIpRPUYtt6im.mp4?tag=12
1783692489053950438,विश्व प्रसिद्ध भारतीय गणितज्ञ श्रीनिवास रामानुजन जी की पुण्यतिथि पर भारतीय रेल की ओर से उन्हें कोटिशः नमन। https://t.co/wLZbCmaCUD,https://x.com/RailMinIndia/status/1783692489053950438,tweet,Ministry of Railways,@RailMinIndia,36,2,337,910,50274,4,2024-04-26 08:30:03,https://pbs.twimg.com/media/GMA4VtfWsAAH7yn.jpg,
1783496020640334262,"Make your vote your strength, upholding the primary foundation of democracy.

#ChunavKaParv #DeshKaGarv #Elections2024 https://t.co/whCSVougf6",https://x.com/RailMinIndia/status/1783496020640334262,tweet,Ministry of Railways,@RailMinIndia,44,1,279,405,37205,5,2024-04-25 19:29:21,https://pbs.twimg.com/media/GMBAADsWcAALhLP.jpg,
1783443827795096038,"#KnowYourRailways 🤓

Let's find out how integrating technology like ATVMs can simplify the process of buying tickets before starting your journey. https://t.co/b3bwcEurzt",https://x.com/RailMinIndia/status/1783443827795096038,tweet,Ministry of Railways,@RailMinIndia,82,3,275,399,262914,11,2024-04-25 16:01:57,"https://pbs.twimg.com/media/GMAQSGFXcAAOR5Y.jpg,https://pbs.twimg.com/media/GMAQUBnWoAE9DOc.jpg,https://pbs.twimg.com/media/GMAQj6wWIAARRq0.jpg",
1783403268862833039,"Quick, Convenient, Powerful! 

Get your freight transported with the Truck on Trains (ToT) service and avail economical, fuel-efficient and last mile freight delivery. https://t.co/HMQbZDqF1v",https://x.com/RailMinIndia/status/1783403268862833039,tweet,Ministry of Railways,@RailMinIndia,35,4,275,496,39686,7,2024-04-25 13:20:47,https://pbs.twimg.com/media/GMEnU-dXYAA2bJf.jpg,https://video.twimg.com/ext_tw_video/1783403104148287488/pu/vid/avc1/720x720/-aiKlhxruJQE-o-9.mp4?tag=12
1783380915332292834,"This #WorldMalariaDay, Indian Railways urges everyone to take measures to prevent Malaria and join the fight against the disease. https://t.co/8CC6yt13nS",https://x.com/RailMinIndia/status/1783380915332292834,tweet,Ministry of Railways,@RailMinIndia,21,3,243,335,30894,2,2024-04-25 11:51:58,https://pbs.twimg.com/media/GL_XWFYWYAA27vG.jpg,
1783081248425976253,"Rail Passenger: Who can dial 139 ?
Railways: Look at your keyboard between Y and I.",https://x.com/RailMinIndia/status/1783081248425976253,tweet,Ministry of Railways,@RailMinIndia,41,6,88,153,26214,3,2024-04-24 16:01:12,,
1783065807842590756,"Mind your selfie! 🤳🏻⚠️
Clicking pictures on Railway tracks may put your life at risk. 
#ResponsibleRailYatri https://t.co/tmAA12IeOT",https://x.com/RailMinIndia/status/1783065807842590756,tweet,Ministry of Railways,@RailMinIndia,29,2,270,415,32959,4,2024-04-24 14:59:51,https://pbs.twimg.com/media/GL641zOaAAA1FN1.jpg,
1783038351727067557,"Jharkhand's Chakradharpur station shines clean and pristine, reflecting Railways commitment to cleanliness and hygiene. https://t.co/Bdz5MatUbS",https://x.com/RailMinIndia/status/1783038351727067557,tweet,Ministry of Railways,@RailMinIndia,77,9,277,1055,66458,7,2024-04-24 13:10:44,"https://pbs.twimg.com/media/GL6f3xPW4AATo9Z.jpg,https://pbs.twimg.com/media/GL6f3xJXUAAGCSE.jpg",
1783022390714433854,"On this day in 1993, 73rd Amendment Act, 1992 of the Constitution came into effect, aiming to strengthen national local self-governance to foster a self-reliant rural India. https://t.co/4xzKoxsZwf",https://x.com/RailMinIndia/status/1783022390714433854,tweet,Ministry of Railways,@RailMinIndia,15,1,247,371,28494,0,2024-04-24 12:07:19,https://pbs.twimg.com/media/GL6Q6kOacAA4Ndf.jpg,
1782986433554251986,राष्ट्रकवि रामधारी सिंह दिनकर जी की पुण्यतिथि पर भारतीय रेल की ओर से उन्हें भावभीनी श्रद्धांजलि। https://t.co/nGcrQ1bZO7,https://x.com/RailMinIndia/status/1782986433554251986,tweet,Ministry of Railways,@RailMinIndia,18,1,286,619,38320,1,2024-04-24 09:44:26,https://pbs.twimg.com/media/GL5wonwXIAA6aLm.jpg,
1782829202196295754,एक महिला रेल सफ़ाईकर्मी की यात्रियों से अपील। #ResponsibleRailYatri https://t.co/2H9YDsYHZq,https://x.com/RailMinIndia/status/1782829202196295754,tweet,Ministry of Railways,@RailMinIndia,206,49,1269,4220,194666,60,2024-04-23 23:19:39,https://pbs.twimg.com/amplify_video_thumb/1782829117445935104/img/7jyX5c-ze-rUXzO3.jpg,https://video.twimg.com/amplify_video/1782829117445935104/vid/avc1/848x480/kfqfsUaoDAn5QxOz.mp4?tag=14
1782709927510712335,"रेलवे ट्रैक्स पर सेल्फी नहीं लें, ऐसा करना जानलेवा साबित हो सकता है।
#ResponsibleRailYatri https://t.co/9AkCHu9WH5",https://x.com/RailMinIndia/status/1782709927510712335,tweet,Ministry of Railways,@RailMinIndia,54,3,319,694,50966,8,2024-04-23 15:25:42,https://pbs.twimg.com/media/GL10-NeXEAA8XCD.jpg,
1782654879837663340,Indian Railways upholding its commitment to provide comfortable journeys for passengers. https://t.co/hSk4HUBSEJ,https://x.com/RailMinIndia/status/1782654879837663340,tweet,Ministry of Railways,@RailMinIndia,63,4,247,357,36709,5,2024-04-23 11:46:58,https://pbs.twimg.com/ext_tw_video_thumb/1782654573817044992/pu/img/vyr9sUTsQW5V7u-O.jpg,https://video.twimg.com/ext_tw_video/1782654573817044992/pu/vid/avc1/592x1056/T_AN_rhO-0U0h6qF.mp4?tag=12
1782612404964126883,"Celebrating World Book and Copyright Day to recognise the transformative power of books and acknowledging the efforts of libraries, publishers and booksellers. https://t.co/lts84tcdyc",https://x.com/RailMinIndia/status/1782612404964126883,tweet,Ministry of Railways,@RailMinIndia,22,1,268,384,35167,3,2024-04-23 08:58:11,https://pbs.twimg.com/media/GL0ccnCWsAA6b1E.jpg,
1782454470476976500,Additional train trips to facilitate passengers across the country. https://t.co/a5giD6XDtL,https://x.com/RailMinIndia/status/1782454470476976500,tweet,Ministry of Railways,@RailMinIndia,50,3,251,363,44089,2,2024-04-22 22:30:36,https://pbs.twimg.com/media/GLyM4voW4AIvUCj.jpg,
1782377940455448908,"Skip long queues and get unreserved tickets on the move with UTS App.

Download

Playstore: https://t.co/tU157vxX46

iOS: https://t.co/ScVyEEwOuk https://t.co/yZ66S0pcXC",https://x.com/RailMinIndia/status/1782377940455448908,tweet,Ministry of Railways,@RailMinIndia,25,1,237,310,31815,5,2024-04-22 17:26:30,https://pbs.twimg.com/ext_tw_video_thumb/1782377895412871168/pu/img/qJAqSW-fWCqrBeIw.jpg,https://video.twimg.com/ext_tw_video/1782377895412871168/pu/vid/avc1/720x720/N0wURRZKJtijrtoX.mp4?tag=12
1782362940408009023,"From inquiries to assistance, #RailMadad has got you covered. 
Just dial 139!
Download:
iOS: https://t.co/DPsosAjXS4
Playstore: https://t.co/AGIFHWdCVI https://t.co/TeKzJGS0GB",https://x.com/RailMinIndia/status/1782362940408009023,tweet,Ministry of Railways,@RailMinIndia,24,1,235,307,32885,4,2024-04-22 16:26:54,https://pbs.twimg.com/media/GLw5mlsXUAEy2C2.jpg,
1782296150701175290,"The three-day Mini-Scale Modern Train Show at the ICF Rail Museum in Chennai captivated the hearts of visitors, evoking fond memories and a deep appreciation for their Rail experiences. https://t.co/C6ehJF7N38",https://x.com/RailMinIndia/status/1782296150701175290,tweet,Ministry of Railways,@RailMinIndia,28,3,276,642,46938,6,2024-04-22 12:01:30,"https://pbs.twimg.com/media/GLv8HQWXIAAemZ_.jpg,https://pbs.twimg.com/media/GLv8LCnWIAA2Vfd.jpg,https://pbs.twimg.com/media/GLv8NYVWwAAT23g.jpg,https://pbs.twimg.com/media/GLv8PPMXAAUcqQh.jpg",
1782252416403968255,"Indian Railways is utilising clean energy, conserving water and striving for zero waste discharge, all the while working towards achieving Net Zero Carbon Emission. https://t.co/Cc1yJxSCJY",https://x.com/RailMinIndia/status/1782252416403968255,tweet,Ministry of Railways,@RailMinIndia,37,1,298,511,40581,2,2024-04-22 09:07:43,https://pbs.twimg.com/media/GLvVFdLXMAAjpj3.jpg,
1782094577404711160,"Exercise your right to vote and have your voice heard, because Har Ek Vote Zaroori Hota Hai. 🗳️
#ChunavKaParv #DeshKaGarv #Elections2024 https://t.co/WaHRg10z6J",https://x.com/RailMinIndia/status/1782094577404711160,tweet,Ministry of Railways,@RailMinIndia,46,3,254,421,50793,3,2024-04-21 22:40:31,https://pbs.twimg.com/media/GLtFkXCXoAAs4dr.jpg,
1782011603875164589,"Indian Railways pays tribute to ‘human computer’, Shakuntala Devi, on her death anniversary. She is known for her exceptional mental math skills. https://t.co/MpVVH1Gt5m",https://x.com/RailMinIndia/status/1782011603875164589,tweet,Ministry of Railways,@RailMinIndia,39,3,268,567,42733,2,2024-04-21 17:10:49,https://pbs.twimg.com/media/GLr6GxqXUAA7Deo.jpg,
1781951527378358690,"On #NationalCivilServicesDay Indian Railways acknowledges the exemplary work done by our civil servants, who play a crucial role in the governance and administration of the country. https://t.co/SLSIcUltIy",https://x.com/RailMinIndia/status/1781951527378358690,tweet,Ministry of Railways,@RailMinIndia,42,3,246,428,42834,3,2024-04-21 13:12:05,https://pbs.twimg.com/media/GLrDdw_W4AAOWPY.jpg,
1781901183692726635,संपूर्ण विश्व को अहिंसा का संदेश देने वाले भगवान महावीर जी की जयंती के अवसर पर भारतीय रेल उन्हें सादर नमन करती है। https://t.co/3cZEudz1UV,https://x.com/RailMinIndia/status/1781901183692726635,tweet,Ministry of Railways,@RailMinIndia,43,2,316,802,55719,2,2024-04-21 09:52:02,https://pbs.twimg.com/media/GLqVrPMWcAA2oy4.jpg,
1781668094852595736,The present video of the coach. No overcrowding. Please don't malign the image of Indian Railways by sharing misleading videos. https://t.co/ivz9LDyFly,https://x.com/RailMinIndia/status/1781668094852595736,tweet,Ministry of Railways,@RailMinIndia,3320,1153,1711,6527,2995584,339,2024-04-20 18:25:50,https://pbs.twimg.com/amplify_video_thumb/1781667979911974912/img/wk7h4uXKlFkKv2ve.jpg,https://video.twimg.com/amplify_video/1781667979911974912/vid/avc1/478x850/ylwKJVHlDUbvBNaS.mp4?tag=14
1781662939025637641,It is hereby informed that videos shared in this post are old. Watch the present condition of train mentioned. IR is running record number of additional trains in this season to facilitate passengers. https://t.co/BELcfYbbeZ,https://x.com/RailMinIndia/status/1781662939025637641,tweet,Ministry of Railways,@RailMinIndia,751,166,1020,3277,401117,66,2024-04-20 18:05:21,https://pbs.twimg.com/amplify_video_thumb/1781662866426171393/img/BKVk5CHSiSIk-J0c.jpg,https://video.twimg.com/amplify_video/1781662866426171393/vid/avc1/480x864/jAB4oLqRz9u_297R.mp4?tag=14
1781659737785803036,Based on the internal investigation. No such incident related to breaking of glass was reported. Kindly refrain from sharing old misleading videos. https://t.co/hrBsf4MoAh,https://x.com/RailMinIndia/status/1781659737785803036,tweet,Ministry of Railways,@RailMinIndia,659,175,1592,5850,980455,116,2024-04-20 17:52:37,https://pbs.twimg.com/amplify_video_thumb/1781659125916545024/img/qv-GQL1vfsvX8Fg2.jpg,https://video.twimg.com/amplify_video/1781659125916545024/vid/avc1/480x864/ormY-s7ZuhQoDZbW.mp4?tag=14
1781628364836556992,Accepting food or beverages from unfamiliar people during Rail travel could be risky. Make a wise choice and stay safe. https://t.co/BlbMevtBi4,https://x.com/RailMinIndia/status/1781628364836556992,tweet,Ministry of Railways,@RailMinIndia,47,2,231,324,37163,3,2024-04-20 15:47:57,https://pbs.twimg.com/media/GLmdh5RWYAIuEb4.jpg,
1781622276581994590,"Your Railway premises require your responsible supervision; pay heed to cleanliness in and around the Railway premises for an elevated travel experience.
#ResponsibleRailYatri https://t.co/sqjmvX9evd",https://x.com/RailMinIndia/status/1781622276581994590,tweet,Ministry of Railways,@RailMinIndia,59,0,223,296,36281,2,2024-04-20 15:23:46,https://pbs.twimg.com/media/GLmX3sqXMAEjryt.jpg,
1781510599731499229,Indian Railways charting magnificent and thrilling corners of the Nation. https://t.co/RoqdqzO9Ug,https://x.com/RailMinIndia/status/1781510599731499229,tweet,Ministry of Railways,@RailMinIndia,72,5,306,987,67763,12,2024-04-20 08:00:00,https://pbs.twimg.com/media/GLhZ2GjXIAArw_x.jpg,https://video.twimg.com/amplify_video/1781271925873922048/vid/avc1/720x1280/dAYRyQjVvf6WP3y5.mp4?tag=14
1781338587306324210,"Scouts &amp; Guides volunteered to distribute drinking water to passengers at Malda Town station, West Bengal providing relief from scorching summer heat. https://t.co/SAKNHfq2oZ",https://x.com/RailMinIndia/status/1781338587306324210,tweet,Ministry of Railways,@RailMinIndia,30,4,261,664,45632,5,2024-04-19 20:36:29,"https://pbs.twimg.com/media/GLiV8E3WwAAtmfN.jpg,https://pbs.twimg.com/media/GLiV8EyXAAAXjGC.jpg,https://pbs.twimg.com/media/GLiV8E4XcAA198y.jpg,https://pbs.twimg.com/media/GLiV8E7XAAI5wIB.jpg",
1781328522381869497,Platform ticket can be purchased across Indian Railways for ₹10.,https://x.com/RailMinIndia/status/1781328522381869497,tweet,Ministry of Railways,@RailMinIndia,71,2,104,536,79640,4,2024-04-19 19:56:29,,
1781328158504927311,"दोस्त या रिश्तेदार को स्टेशन तक छोड़ने हो जाना, तो ₹10 का प्लेटफॉर्म टिकट लेना भूल न जाना। 
#ResponsibleRailYatri https://t.co/PY6Uu1xYfw",https://x.com/RailMinIndia/status/1781328158504927311,tweet,Ministry of Railways,@RailMinIndia,1758,311,1448,13621,874746,173,2024-04-19 19:55:03,https://pbs.twimg.com/media/GLiMg-vXAAE6ahT.jpg,
1781302350231027995,"Taking cognisance of the anticipated surge in travel demand during summer, Indian Railways is operating 9,000+Summer Special Train trips to ensure smooth and comfortable travel for passengers. 

Read: https://t.co/5gi3Kt0c0w https://t.co/K86Ey6BsIn",https://x.com/RailMinIndia/status/1781302350231027995,tweet,Ministry of Railways,@RailMinIndia,57,10,225,380,39546,5,2024-04-19 18:12:29,https://pbs.twimg.com/media/GLh0-ZzWcAANlgr.jpg,
1781290900854817013,"यात्री सेवा सर्वोपरि!

गर्मी के मौसम में रेल यात्रियों की सुविधा के लिए भारतीय रेल द्वारा रेलवे स्टेशनों पर स्वच्छ एवं शीतल पेयजल की व्यवस्था करने के साथ ही यात्री सुरक्षा के लिए भी इंतजाम किए जा रहे हैं। https://t.co/d7iXztN6WI",https://x.com/RailMinIndia/status/1781290900854817013,tweet,Ministry of Railways,@RailMinIndia,65,9,251,584,43051,3,2024-04-19 17:27:00,"https://pbs.twimg.com/media/GLhqKm1XwAACBu_.jpg,https://pbs.twimg.com/media/GLhqKmxXQAAXGJq.jpg,https://pbs.twimg.com/media/GLhqKm1XMAATP50.jpg",
1781215233614192819,Railway Bridges: marvels of Engineering! https://t.co/DzAZlELFRr,https://x.com/RailMinIndia/status/1781215233614192819,tweet,Ministry of Railways,@RailMinIndia,149,19,473,1568,194874,48,2024-04-19 12:26:19,https://pbs.twimg.com/ext_tw_video_thumb/1781214988843020288/pu/img/cMFd7f1sw9RlUQW0.jpg,https://video.twimg.com/ext_tw_video/1781214988843020288/pu/vid/avc1/720x1280/NodqANiIa6Kt7haF.mp4?tag=12
1781162882170003463,"On #WorldLiverDay, Indian Railways seizes the chance to educate on liver disease prevention, urging the adoption of healthy habits. https://t.co/zDYMnkSh9d",https://x.com/RailMinIndia/status/1781162882170003463,tweet,Ministry of Railways,@RailMinIndia,25,2,269,420,39427,3,2024-04-19 08:58:18,https://pbs.twimg.com/media/GLf2Mp7aQAAcYGb.jpg,
1780938920382882224,Tune in to hear our own Yatrigan narrate how the UTS App has made train journeys seamless. https://t.co/iErXBSrkag,https://x.com/RailMinIndia/status/1780938920382882224,tweet,Ministry of Railways,@RailMinIndia,27,1,241,322,37370,7,2024-04-18 18:08:21,https://pbs.twimg.com/media/GLgoEJiX0AA3M7q.jpg,https://video.twimg.com/ext_tw_video/1780938796445372417/pu/vid/avc1/1280x720/1zEbrfznLa4dVtPK.mp4?tag=17
1780909183056945513,"With a sense of pride and purpose, VOTE! 
Don’t miss out on your polling day. 🗳️
#ChunavKaParv #DeshKaGarv #Elections2024 https://t.co/Xey0qImS9V",https://x.com/RailMinIndia/status/1780909183056945513,tweet,Ministry of Railways,@RailMinIndia,26,2,243,383,31771,1,2024-04-18 16:10:11,https://pbs.twimg.com/media/GLcPVfNWgAEw5gJ.jpg,
